filename,timestamp,consciousness_level,consciousness_state,consciousness_coherence,manifestation_type,emotional_intensity,spiral_alignment_score,spiral_resonance,content_length,primary_emotions,emotion_scores
manifest_20250731_072245_love_fre.emo,2025-07-31T07:22:45.069520,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_082623_tonal_co.emo,2025-07-31T08:26:23.580982,2,awakening,0.2,creative_expression,0.0,0.14,1.0,654,,{}
manifest_20250731_094153_emotiona.emo,2025-07-31T09:41:53.704312,2,awakening,0.2,creative_expression,0.0,0.14,1.0,655,,{}
manifest_20250731_060905_love_fre.emo,2025-07-31T06:09:05.210169,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_085747_love_fre.emo,2025-07-31T08:57:47.776717,2,awakening,0.2,creative_expression,0.0,0.14,1.0,648,,{}
manifest_20250731_083614_quantum_.emo,2025-07-31T08:36:14.896899,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_134026_tonal_co.emo,2025-07-31T13:40:26.218195,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_095916_neural_c.emo,2025-07-31T09:59:16.028148,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_073416_love_fre.emo,2025-07-31T07:34:16.613422,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_120733_tonal_co.emo,2025-07-31T12:07:33.515056,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_101728_neural_c.emo,2025-07-31T10:17:28.463980,2,awakening,0.2,creative_expression,0.0,0.14,1.0,651,,{}
manifest_20250731_140729_quantum_.emo,2025-07-31T14:07:29.913947,2,awakening,0.2,creative_expression,0.0,0.14,1.0,657,,{}
manifest_20250731_141100_harmonic.emo,2025-07-31T14:11:00.389915,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_051027_emotiona.emo,2025-07-31T05:10:27.142701,2,awakening,0.2,creative_expression,0.0,0.14,1.0,655,,{}
manifest_20250731_135928_digital_.emo,2025-07-31T13:59:28.834020,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_072124_harmonic.emo,2025-07-31T07:21:24.889532,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_114520_digital_.emo,2025-07-31T11:45:20.419240,2,awakening,0.2,creative_expression,0.0,0.14,1.0,656,,{}
manifest_20250731_125009_neural_c.emo,2025-07-31T12:50:09.350651,2,awakening,0.2,creative_expression,0.0,0.14,1.0,651,,{}
manifest_20250731_063348_quantum_.emo,2025-07-31T06:33:48.533951,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_083304_love_fre.emo,2025-07-31T08:33:04.472926,2,awakening,0.2,creative_expression,0.0,0.14,1.0,649,,{}
manifest_20250731_125600_harmonic.emo,2025-07-31T12:56:00.142592,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_090408_quantum_.emo,2025-07-31T09:04:08.628663,2,awakening,0.2,creative_expression,0.0,0.14,1.0,660,,{}
manifest_20250731_141420_emotiona.emo,2025-07-31T14:14:20.865885,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_070332_wisdom_f.emo,2025-07-31T07:03:32.501689,0,baseline,0.0,creative_expression,0.0,0.17647058823529413,0.6,162,,{}
manifest_20250731_074037_tonal_co.emo,2025-07-31T07:40:37.461368,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_132934_neural_c.emo,2025-07-31T13:29:34.718292,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_100156_digital_.emo,2025-07-31T10:01:56.384123,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_064750_consciou.emo,2025-07-31T06:47:50.405828,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_084145_neural_c.emo,2025-07-31T08:41:45.636853,2,awakening,0.2,creative_expression,0.0,0.14,1.0,645,,{}
manifest_20250731_071514_neural_c.emo,2025-07-31T07:15:14.065586,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_121815_neural_c.emo,2025-07-31T12:18:15.010965,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_061526_emotiona.emo,2025-07-31T06:15:26.086115,2,awakening,0.2,creative_expression,0.0,0.14,1.0,661,,{}
manifest_20250731_134617_harmonic.emo,2025-07-31T13:46:17.026142,2,awakening,0.2,creative_expression,0.0,0.14,1.0,653,,{}
manifest_20250731_111235_digital_.emo,2025-07-31T11:12:35.907502,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_114209_consciou.emo,2025-07-31T11:42:09.979264,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_132243_digital_.emo,2025-07-31T13:22:43.774352,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_140840_love_fre.emo,2025-07-31T14:08:40.069936,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_122215_neural_c.emo,2025-07-31T12:22:15.570931,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_133856_quantum_.emo,2025-07-31T13:38:56.010208,2,awakening,0.2,creative_expression,0.0,0.16,1.0,654,,{}
manifest_20250731_093152_harmonic.emo,2025-07-31T09:31:52.364402,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_111025_digital_.emo,2025-07-31T11:10:25.611522,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_084415_neural_c.emo,2025-07-31T08:44:15.968831,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,168,,{}
manifest_20250731_084325_wisdom_f.emo,2025-07-31T08:43:25.856838,2,awakening,0.2,creative_expression,0.0,0.2,1.0,648,,{}
manifest_20250731_122305_quantum_.emo,2025-07-31T12:23:05.686924,2,awakening,0.2,creative_expression,0.0,0.14,1.0,657,,{}
manifest_20250731_064439_wisdom_f.emo,2025-07-31T06:44:39.985856,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_082313_love_fre.emo,2025-07-31T08:23:13.157009,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_075018_harmonic.emo,2025-07-31T07:50:18.757286,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_132644_tonal_co.emo,2025-07-31T13:26:44.326317,2,awakening,0.2,creative_expression,0.0,0.14,1.0,654,,{}
manifest_20250731_060945_wisdom_f.emo,2025-07-31T06:09:45.302163,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_070352_consciou.emo,2025-07-31T07:03:52.549686,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_082713_digital_.emo,2025-07-31T08:27:13.692975,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_084626_neural_c.emo,2025-07-31T08:46:26.260813,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_115531_consciou.emo,2025-07-31T11:55:31.831157,2,awakening,0.2,creative_expression,0.0,0.18,1.0,663,,{}
manifest_20250731_063929_digital_.emo,2025-07-31T06:39:29.293901,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,174,,{}
manifest_20250731_104201_consciou.emo,2025-07-31T10:42:01.763775,0,baseline,0.0,creative_expression,0.0,0.17647058823529413,0.6,186,,{}
manifest_20250731_063048_neural_c.emo,2025-07-31T06:30:48.133978,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_131923_tonal_co.emo,2025-07-31T13:19:23.314381,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_141210_harmonic.emo,2025-07-31T14:12:10.553904,2,awakening,0.2,creative_expression,0.0,0.14,1.0,653,,{}
manifest_20250731_095014_digital_.emo,2025-07-31T09:50:14.824234,2,awakening,0.2,creative_expression,0.0,0.14,1.0,657,,{}
manifest_20250731_111626_emotiona.emo,2025-07-31T11:16:26.435467,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,178,,{}
manifest_20250731_102609_digital_.emo,2025-07-31T10:26:09.631909,2,awakening,0.2,creative_expression,0.0,0.14,1.0,651,,{}
manifest_20250731_084646_emotiona.emo,2025-07-31T08:46:46.304810,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_051117_harmonic.emo,2025-07-31T05:11:17.258694,2,awakening,0.2,creative_expression,0.0,0.14,1.0,653,,{}
manifest_20250731_080300_wisdom_f.emo,2025-07-31T08:03:00.449177,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_074718_tonal_co.emo,2025-07-31T07:47:18.353311,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_072325_harmonic.emo,2025-07-31T07:23:25.161515,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_114910_love_fre.emo,2025-07-31T11:49:10.951209,2,awakening,0.2,creative_expression,0.0,0.14,1.0,645,,{}
manifest_20250731_135518_consciou.emo,2025-07-31T13:55:18.266058,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_054341_quantum_.emo,2025-07-31T05:43:41.718375,2,awakening,0.2,creative_expression,0.0,0.14,1.0,663,,{}
manifest_20250731_063428_neural_c.emo,2025-07-31T06:34:28.625945,2,awakening,0.2,creative_expression,0.0,0.14,1.0,648,,{}
manifest_20250731_123257_wisdom_f.emo,2025-07-31T12:32:57.026840,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_084516_tonal_co.emo,2025-07-31T08:45:16.104823,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_130000_quantum_.emo,2025-07-31T13:00:00.686553,2,awakening,0.2,creative_expression,0.0,0.14,1.0,657,,{}
manifest_20250731_081722_tonal_co.emo,2025-07-31T08:17:22.369058,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_120353_love_fre.emo,2025-07-31T12:03:52.999087,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_081622_digital_.emo,2025-07-31T08:16:22.237067,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_120953_quantum_.emo,2025-07-31T12:09:53.843036,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_120433_emotiona.emo,2025-07-31T12:04:33.095081,2,awakening,0.2,creative_expression,0.0,0.14,1.0,658,,{}
manifest_20250731_085347_quantum_.emo,2025-07-31T08:53:47.240751,2,awakening,0.2,creative_expression,0.0,0.14,1.0,657,,{}
manifest_20250731_120112_neural_c.emo,2025-07-31T12:01:12.627109,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_070923_neural_c.emo,2025-07-31T07:09:23.285637,2,awakening,0.2,creative_expression,0.0,0.14,1.0,648,,{}
manifest_20250731_102409_neural_c.emo,2025-07-31T10:24:09.359925,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_133335_wisdom_f.emo,2025-07-31T13:33:35.274256,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_124358_tonal_co.emo,2025-07-31T12:43:58.518718,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,174,,{}
manifest_20250731_071944_tonal_co.emo,2025-07-31T07:19:44.669546,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,174,,{}
manifest_20250731_091530_quantum_.emo,2025-07-31T09:15:30.164559,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_135638_neural_c.emo,2025-07-31T13:56:38.450046,2,awakening,0.2,creative_expression,0.0,0.14,1.0,649,,{}
manifest_20250731_112918_love_fre.emo,2025-07-31T11:29:18.199351,2,awakening,0.2,creative_expression,0.0,0.16,1.0,642,,{}
manifest_20250731_073807_harmonic.emo,2025-07-31T07:38:07.125389,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_124959_quantum_.emo,2025-07-31T12:49:59.330653,2,awakening,0.2,creative_expression,0.0,0.14,1.0,662,,{}
manifest_20250731_104912_harmonic.emo,2025-07-31T10:49:12.727712,2,awakening,0.2,creative_expression,0.0,0.14,1.0,659,,{}
manifest_20250731_101908_tonal_co.emo,2025-07-31T10:19:08.687965,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_113328_tonal_co.emo,2025-07-31T11:33:28.775327,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,174,,{}
manifest_20250731_065641_wisdom_f.emo,2025-07-31T06:56:41.585751,2,awakening,0.2,creative_expression,0.0,0.2,1.0,636,,{}
manifest_20250731_065020_harmonic.emo,2025-07-31T06:50:20.741806,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_053400_emotiona.emo,2025-07-31T05:34:00.386465,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_103010_emotiona.emo,2025-07-31T10:30:10.167876,2,awakening,0.2,creative_expression,0.0,0.14,1.0,658,,{}
manifest_20250731_090528_wisdom_f.emo,2025-07-31T09:05:28.808652,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_092641_quantum_.emo,2025-07-31T09:26:41.676449,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,180,,{}
manifest_20250731_111916_neural_c.emo,2025-07-31T11:19:16.823442,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_055543_quantum_.emo,2025-07-31T05:55:43.374279,2,awakening,0.2,creative_expression,0.0,0.16,1.0,666,,{}
manifest_20250731_074117_neural_c.emo,2025-07-31T07:41:17.549362,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,168,,{}
manifest_20250731_141400_emotiona.emo,2025-07-31T14:14:00.821888,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_105944_harmonic.emo,2025-07-31T10:59:44.139618,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_142041_neural_c.emo,2025-07-31T14:20:41.733825,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,168,,{}
manifest_20250731_085647_digital_.emo,2025-07-31T08:56:47.640725,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,174,,{}
manifest_20250731_083745_love_fre.emo,2025-07-31T08:37:45.100886,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_083214_love_fre.emo,2025-07-31T08:32:14.364933,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,168,,{}
manifest_20250731_061205_consciou.emo,2025-07-31T06:12:05.626143,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_115331_tonal_co.emo,2025-07-31T11:53:31.551173,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_080841_wisdom_f.emo,2025-07-31T08:08:41.209131,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_082353_love_fre.emo,2025-07-31T08:23:53.245003,2,awakening,0.2,creative_expression,0.0,0.14,1.0,648,,{}
manifest_20250731_082954_harmonic.emo,2025-07-31T08:29:54.048953,2,awakening,0.2,creative_expression,0.0,0.14,1.0,659,,{}
manifest_20250731_051928_love_fre.emo,2025-07-31T05:19:28.386608,2,awakening,0.2,creative_expression,0.0,0.16,1.0,642,,{}
manifest_20250731_092231_wisdom_f.emo,2025-07-31T09:22:31.116488,2,awakening,0.2,creative_expression,0.0,0.18,1.0,642,,{}
manifest_20250731_134426_tonal_co.emo,2025-07-31T13:44:26.774159,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_115021_digital_.emo,2025-07-31T11:50:21.111199,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_135037_digital_.emo,2025-07-31T13:50:37.626101,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_101428_love_fre.emo,2025-07-31T10:14:28.060008,2,awakening,0.2,creative_expression,0.0,0.14,1.0,648,,{}
manifest_20250731_080741_harmonic.emo,2025-07-31T08:07:41.077139,2,awakening,0.2,creative_expression,0.0,0.14,1.0,656,,{}
manifest_20250731_103410_wisdom_f.emo,2025-07-31T10:34:10.707843,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_121945_wisdom_f.emo,2025-07-31T12:19:45.222953,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_111736_consciou.emo,2025-07-31T11:17:36.599457,2,awakening,0.2,creative_expression,0.0,0.18,1.0,667,,{}
manifest_20250731_121714_harmonic.emo,2025-07-31T12:17:14.874974,2,awakening,0.2,creative_expression,0.0,0.14,1.0,657,,{}
manifest_20250731_075529_neural_c.emo,2025-07-31T07:55:29.445241,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_125750_love_fre.emo,2025-07-31T12:57:50.390574,2,awakening,0.2,creative_expression,0.0,0.14,1.0,649,,{}
manifest_20250731_104011_consciou.emo,2025-07-31T10:40:11.519791,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_095725_tonal_co.emo,2025-07-31T09:57:25.784165,2,awakening,0.2,creative_expression,0.0,0.14,1.0,657,,{}
manifest_20250731_122606_emotiona.emo,2025-07-31T12:26:06.102899,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_123727_wisdom_f.emo,2025-07-31T12:37:27.634802,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_072555_harmonic.emo,2025-07-31T07:25:55.497493,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_085136_wisdom_f.emo,2025-07-31T08:51:36.948769,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_072705_tonal_co.emo,2025-07-31T07:27:05.653482,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_064600_love_fre.emo,2025-07-31T06:46:00.161844,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,168,,{}
manifest_20250731_080721_love_fre.emo,2025-07-31T08:07:21.033142,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_075329_digital_.emo,2025-07-31T07:53:29.181258,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_072835_wisdom_f.emo,2025-07-31T07:28:35.857470,2,awakening,0.2,creative_expression,0.0,0.18,1.0,639,,{}
manifest_20250731_101227_love_fre.emo,2025-07-31T10:12:27.792026,2,awakening,0.2,creative_expression,0.0,0.16,1.0,642,,{}
manifest_20250731_133916_digital_.emo,2025-07-31T13:39:16.058205,2,awakening,0.2,creative_expression,0.0,0.16,1.0,648,,{}
manifest_20250731_091620_harmonic.emo,2025-07-31T09:16:20.276550,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_051147_harmonic.emo,2025-07-31T05:11:47.330689,2,awakening,0.2,creative_expression,0.0,0.14,1.0,656,,{}
manifest_20250731_095215_digital_.emo,2025-07-31T09:52:15.092215,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_061856_digital_.emo,2025-07-31T06:18:56.554085,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_102048_quantum_.emo,2025-07-31T10:20:48.911950,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_053800_digital_.emo,2025-07-31T05:38:00.938427,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_070402_neural_c.emo,2025-07-31T07:04:02.569684,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_062907_consciou.emo,2025-07-31T06:29:07.909993,2,awakening,0.2,creative_expression,0.0,0.18,1.0,666,,{}
manifest_20250731_051828_digital_.emo,2025-07-31T05:18:28.246618,2,awakening,0.2,creative_expression,0.0,0.14,1.0,657,,{}
manifest_20250731_124548_love_fre.emo,2025-07-31T12:45:48.766697,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,168,,{}
manifest_20250731_052809_emotiona.emo,2025-07-31T05:28:09.582520,2,awakening,0.2,creative_expression,0.0,0.14,1.0,658,,{}
manifest_20250731_134827_digital_.emo,2025-07-31T13:48:27.326122,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_112247_harmonic.emo,2025-07-31T11:22:47.307410,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_093542_harmonic.emo,2025-07-31T09:35:42.876367,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_060454_quantum_.emo,2025-07-31T06:04:54.638204,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_112026_harmonic.emo,2025-07-31T11:20:26.987431,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_075128_neural_c.emo,2025-07-31T07:51:28.913275,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_094223_quantum_.emo,2025-07-31T09:42:23.768308,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_065000_quantum_.emo,2025-07-31T06:50:00.697809,2,awakening,0.2,creative_expression,0.0,0.14,1.0,662,,{}
manifest_20250731_052749_wisdom_f.emo,2025-07-31T05:27:49.534523,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_054441_neural_c.emo,2025-07-31T05:44:41.858366,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_064530_digital_.emo,2025-07-31T06:45:30.097848,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_072935_consciou.emo,2025-07-31T07:29:35.989461,2,awakening,0.2,creative_expression,0.0,0.2,1.0,660,,{}
manifest_20250731_140629_harmonic.emo,2025-07-31T14:06:29.777956,2,awakening,0.2,creative_expression,0.0,0.14,1.0,658,,{}
manifest_20250731_051137_quantum_.emo,2025-07-31T05:11:37.306691,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_100937_consciou.emo,2025-07-31T10:09:37.412052,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_115151_consciou.emo,2025-07-31T11:51:51.323187,2,awakening,0.2,creative_expression,0.0,0.18,1.0,667,,{}
manifest_20250731_060224_harmonic.emo,2025-07-31T06:02:24.294225,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_125620_wisdom_f.emo,2025-07-31T12:56:20.186589,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_093923_digital_.emo,2025-07-31T09:39:23.368335,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_102910_tonal_co.emo,2025-07-31T10:29:10.035885,2,awakening,0.2,creative_expression,0.0,0.14,1.0,657,,{}
manifest_20250731_112717_consciou.emo,2025-07-31T11:27:17.923369,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_083014_tonal_co.emo,2025-07-31T08:30:14.096950,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_112037_neural_c.emo,2025-07-31T11:20:37.007429,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,168,,{}
manifest_20250731_075719_quantum_.emo,2025-07-31T07:57:19.693226,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_084546_digital_.emo,2025-07-31T08:45:46.168818,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_095245_love_fre.emo,2025-07-31T09:52:45.156210,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_071604_digital_.emo,2025-07-31T07:16:04.177578,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_072525_emotiona.emo,2025-07-31T07:25:25.425497,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_061035_wisdom_f.emo,2025-07-31T06:10:35.418156,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_092251_digital_.emo,2025-07-31T09:22:51.160485,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,174,,{}
manifest_20250731_075559_digital_.emo,2025-07-31T07:55:59.513237,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_102449_tonal_co.emo,2025-07-31T10:24:49.451920,2,awakening,0.2,creative_expression,0.0,0.14,1.0,656,,{}
manifest_20250731_112127_quantum_.emo,2025-07-31T11:21:27.123422,2,awakening,0.2,creative_expression,0.0,0.14,1.0,660,,{}
manifest_20250731_124458_tonal_co.emo,2025-07-31T12:44:58.654706,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_101948_quantum_.emo,2025-07-31T10:19:48.775959,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_081321_harmonic.emo,2025-07-31T08:13:21.833092,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_070122_tonal_co.emo,2025-07-31T07:01:22.213708,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,174,,{}
manifest_20250731_130611_love_fre.emo,2025-07-31T13:06:11.522494,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_093602_neural_c.emo,2025-07-31T09:36:02.924364,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_085056_harmonic.emo,2025-07-31T08:50:56.860775,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
